President,Date,Approve,Disapprove,Inauguration Date
Reagan,1981-12-14,48,41,1/20/1981
Reagan,1981-11-23,54,36,1/20/1981
Reagan,1981-11-16,48,40,1/20/1981
Reagan,1981-11-03,54,34,1/20/1981
Reagan,1981-09-21,51,37,1/20/1981
Reagan,1981-08-17,59,29,1/20/1981
Reagan,1981-08-03,59,28,1/20/1981
Reagan,1981-07-27,55,30,1/20/1981
Reagan,1981-07-20,59,29,1/20/1981
Reagan,1981-06-29,57,30,1/20/1981
Reagan,1981-06-16,58,28,1/20/1981
Reagan,1981-06-08,58,28,1/20/1981
Reagan,1981-05-11,68,21,1/20/1981
Reagan,1981-04-13,66,19,1/20/1981
Reagan,1981-03-31,66,18,1/20/1981
Reagan,1981-02-16,55,17,1/20/1981
Reagan,1981-02-02,51,13,1/20/1981
Carter,1980-12-08,34,55,1/20/1977
Carter,1980-11-18,31,56,1/20/1977
Carter,1980-09-09,37,54,1/20/1977
Carter,1980-08-12,32,54,1/20/1977
Carter,1980-07-08,32,54,1/20/1977
Carter,1980-06-24,30,58,1/20/1977
Carter,1980-06-10,32,55,1/20/1977
Carter,1980-05-27,38,51,1/20/1977
Carter,1980-05-13,38,50,1/20/1977
Carter,1980-04-29,42,47,1/20/1977
Carter,1980-04-08,38,50,1/20/1977
Carter,1980-03-24,39,50,1/20/1977
Carter,1980-03-04,42,44,1/20/1977
Carter,1980-02-26,51,38,1/20/1977
Carter,1980-01-29,55,35,1/20/1977
Carter,1980-01-22,57,32,1/20/1977
Carter,1980-01-02,56,33,1/20/1977
Carter,1979-12-04,54,35,1/20/1977
Carter,1979-11-27,51,36,1/20/1977
Carter,1979-11-13,37,49,1/20/1977
Carter,1979-10-30,31,55,1/20/1977
Carter,1979-10-15,31,54,1/20/1977
Carter,1979-10-02,28,58,1/20/1977
Carter,1979-09-25,32,53,1/20/1977
Carter,1979-09-04,29,55,1/20/1977
Carter,1979-08-14,32,53,1/20/1977
Carter,1979-08-07,33,54,1/20/1977
Carter,1979-07-31,32,53,1/20/1977
Carter,1979-07-30,32,53,1/20/1977
Carter,1979-07-10,29,57,1/20/1977
Carter,1979-06-26,28,59,1/20/1977
Carter,1979-06-19,29,56,1/20/1977
Carter,1979-05-29,29,55,1/20/1977
Carter,1979-05-15,32,52,1/20/1977
Carter,1979-05-01,37,48,1/20/1977
Carter,1979-04-03,40,45,1/20/1977
Carter,1979-03-20,42,43,1/20/1977
Carter,1979-03-13,46,39,1/20/1977
Carter,1979-02-27,39,47,1/20/1977
Carter,1979-02-20,37,46,1/20/1977
Carter,1979-01-30,42,42,1/20/1977
Carter,1979-01-16,43,41,1/20/1977
Carter,1979-01-02,50,35,1/20/1977
Carter,1978-12-05,51,33,1/20/1977
Carter,1978-11-28,50,33,1/20/1977
Carter,1978-10-24,49,36,1/20/1977
Carter,1978-09-19,47,34,1/20/1977
Carter,1978-09-11,44,40,1/20/1977
Carter,1978-09-05,42,41,1/20/1977
Carter,1978-08-15,42,40,1/20/1977
Carter,1978-08-08,40,43,1/20/1977
Carter,1978-08-01,39,43,1/20/1977
Carter,1978-07-18,38,44,1/20/1977
Carter,1978-07-05,40,41,1/20/1977
Carter,1978-06-13,42,42,1/20/1977
Carter,1978-05-30,43,40,1/20/1977
Carter,1978-05-16,42,43,1/20/1977
Carter,1978-05-03,41,42,1/20/1977
Carter,1978-04-25,41,41,1/20/1977
Carter,1978-04-11,40,43,1/20/1977
Carter,1978-03-28,47,38,1/20/1977
Carter,1978-03-07,49,34,1/20/1977
Carter,1978-03-01,48,33,1/20/1977
Carter,1978-02-21,50,33,1/20/1977
Carter,1978-02-11,46,34,1/20/1977
Carter,1978-01-17,51,28,1/20/1977
Carter,1978-01-03,54,26,1/20/1977
Carter,1977-12-06,56,27,1/20/1977
Carter,1977-11-15,55,29,1/20/1977
Carter,1977-11-01,54,30,1/20/1977
Carter,1977-10-25,51,30,1/20/1977
Carter,1977-10-18,54,29,1/20/1977
Carter,1977-10-11,54,29,1/20/1977
Carter,1977-09-27,59,23,1/20/1977
Carter,1977-09-06,53,29,1/20/1977
Carter,1977-08-16,66,15,1/20/1977
Carter,1977-08-02,59,22,1/20/1977
Carter,1977-07-19,66,17,1/20/1977
Carter,1977-07-05,62,22,1/20/1977
Carter,1977-06-14,63,17,1/20/1977
Carter,1977-05-31,62,19,1/20/1977
Carter,1977-05-17,63,18,1/20/1977
Carter,1977-05-09,65,18,1/20/1977
Carter,1977-05-02,63,18,1/20/1977
Carter,1977-04-12,63,17,1/20/1977
Carter,1977-03-29,67,14,1/20/1977
Carter,1977-03-22,71,10,1/20/1977
Carter,1977-03-15,74,8,1/20/1977
Carter,1977-03-01,70,9,1/20/1977
Carter,1977-02-15,71,8,1/20/1977
Carter,1977-02-07,66,8,1/20/1977
Ford,1977-01-20,44,44,8/9/1974
Ford,1976-06-08,45,39,8/9/1974
Ford,1976-05-17,47,37,8/9/1974
Ford,1976-04-12,48,41,8/9/1974
Ford,1976-03-16,50,35,8/9/1974
Ford,1976-03-01,50,39,8/9/1974
Ford,1976-01-27,46,39,8/9/1974
Ford,1975-12-30,45,41,8/9/1974
Ford,1975-12-15,39,45,8/9/1974
Ford,1975-12-02,45,37,8/9/1974
Ford,1975-11-18,41,46,8/9/1974
Ford,1975-10-28,44,43,8/9/1974
Ford,1975-10-14,46,40,8/9/1974
Ford,1975-10-06,47,36,8/9/1974
Ford,1975-09-09,44,38,8/9/1974
Ford,1975-08-12,46,38,8/9/1974
Ford,1975-07-29,45,36,8/9/1974
Ford,1975-06-24,51,33,8/9/1974
Ford,1975-05-27,50,32,8/9/1974
Ford,1975-05-05,39,43,8/9/1974
Ford,1975-04-15,39,46,8/9/1974
Ford,1975-04-01,43,36,8/9/1974
Ford,1975-03-25,36,43,8/9/1974
Ford,1975-03-04,38,44,8/9/1974
Ford,1975-02-25,38,45,8/9/1974
Ford,1975-01-28,38,43,8/9/1974
Ford,1975-01-07,37,38,8/9/1974
Ford,1974-12-03,42,41,8/9/1974
Ford,1974-11-12,48,31,8/9/1974
Ford,1974-11-05,47,33,8/9/1974
Ford,1974-10-15,53,28,8/9/1974
Ford,1974-10-08,52,28,8/9/1974
Ford,1974-09-24,49,28,8/9/1974
Ford,1974-09-03,66,12,8/9/1974
Ford,1974-08-13,70,3,8/9/1974
Nixon,1974-08-05,24,66,1/20/1969
Nixon,1974-07-09,23,62,1/20/1969
Nixon,1974-06-25,27,58,1/20/1969
Nixon,1974-06-18,25,61,1/20/1969
Nixon,1974-05-28,27,60,1/20/1969
Nixon,1974-05-20,26,61,1/20/1969
Nixon,1974-05-07,24,61,1/20/1969
Nixon,1974-04-30,25,57,1/20/1969
Nixon,1974-04-30,26,59,1/20/1969
Nixon,1974-04-09,25,61,1/20/1969
Nixon,1974-03-26,25,65,1/20/1969
Nixon,1974-03-12,26,62,1/20/1969
Nixon,1974-02-12,25,63,1/20/1969
Nixon,1974-02-12,26,63,1/20/1969
Nixon,1974-01-29,28,58,1/20/1969
Nixon,1974-01-15,26,63,1/20/1969
Nixon,1974-01-02,22,54,1/20/1969
Nixon,1973-12-04,28,60,1/20/1969
Nixon,1973-11-27,30,58,1/20/1969
Nixon,1973-10-30,26,62,1/20/1969
Nixon,1973-10-16,27,59,1/20/1969
Nixon,1973-10-02,29,56,1/20/1969
Nixon,1973-09-18,32,58,1/20/1969
Nixon,1973-09-04,33,55,1/20/1969
Nixon,1973-08-14,36,54,1/20/1969
Nixon,1973-07-03,39,49,1/20/1969
Nixon,1973-05-29,42,42,1/20/1969
Nixon,1973-05-08,44,45,1/20/1969
Nixon,1973-05-01,44,41,1/20/1969
Nixon,1973-05-01,44,42,1/20/1969
Nixon,1973-04-24,47,40,1/20/1969
Nixon,1973-04-03,53,36,1/20/1969
Nixon,1973-03-27,57,33,1/20/1969
Nixon,1973-02-13,65,25,1/20/1969
Nixon,1973-01-23,66,25,1/20/1969
Nixon,1973-01-09,51,36,1/20/1969
Nixon,1972-12-05,59,29,1/20/1969
Nixon,1972-11-30,62,28,1/20/1969
Nixon,1972-06-20,56,32,1/20/1969
Nixon,1972-06-13,59,30,1/20/1969
Nixon,1972-05-23,61,30,1/20/1969
Nixon,1972-04-25,53,36,1/20/1969
Nixon,1972-03-21,52,36,1/20/1969
Nixon,1972-02-29,55,31,1/20/1969
Nixon,1972-02-01,51,36,1/20/1969
Nixon,1972-01-04,49,39,1/20/1969
Nixon,1971-12-13,49,36,1/20/1969
Nixon,1971-11-02,49,36,1/20/1969
Nixon,1971-10-11,50,36,1/20/1969
Nixon,1971-08-30,47,37,1/20/1969
Nixon,1971-08-25,47,43,1/20/1969
Nixon,1971-07-18,47,34,1/20/1969
Nixon,1971-06-28,44,36,1/20/1969
Nixon,1971-06-07,43,32,1/20/1969
Nixon,1971-05-17,40,28,1/20/1969
Nixon,1971-04-26,47,36,1/20/1969
Nixon,1971-03-30,48,38,1/20/1969
Nixon,1971-03-14,49,36,1/20/1969
Nixon,1971-02-22,49,36,1/20/1969
Nixon,1971-01-11,55,33,1/20/1969
Nixon,1970-12-08,48,32,1/20/1969
Nixon,1970-11-17,56,29,1/20/1969
Nixon,1970-10-14,57,27,1/20/1969
Nixon,1970-09-28,51,31,1/20/1969
Nixon,1970-09-14,57,29,1/20/1969
Nixon,1970-09-01,54,30,1/20/1969
Nixon,1970-08-02,54,31,1/20/1969
Nixon,1970-07-14,60,28,1/20/1969
Nixon,1970-06-23,54,31,1/20/1969
Nixon,1970-05-25,59,28,1/20/1969
Nixon,1970-05-03,57,31,1/20/1969
Nixon,1970-04-19,56,30,1/20/1969
Nixon,1970-03-25,53,30,1/20/1969
Nixon,1970-03-15,54,34,1/20/1969
Nixon,1970-03-02,55,26,1/20/1969
Nixon,1970-02-02,60,22,1/20/1969
Nixon,1970-01-20,56,20,1/20/1969
Nixon,1970-01-05,58,20,1/20/1969
Nixon,1969-12-30,53,37,1/20/1969
Nixon,1969-12-15,56,21,1/20/1969
Nixon,1969-11-17,64,18,1/20/1969
Nixon,1969-10-22,55,28,1/20/1969
Nixon,1969-10-07,53,22,1/20/1969
Nixon,1969-09-22,54,21,1/20/1969
Nixon,1969-09-16,56,21,1/20/1969
Nixon,1969-08-19,58,18,1/20/1969
Nixon,1969-07-29,62,20,1/20/1969
Nixon,1969-07-15,57,22,1/20/1969
Nixon,1969-06-24,63,15,1/20/1969
Nixon,1969-05-27,59,14,1/20/1969
Nixon,1969-05-20,62,11,1/20/1969
Nixon,1969-05-06,62,15,1/20/1969
Nixon,1969-04-30,56,27,1/20/1969
Nixon,1969-04-10,59,11,1/20/1969
Nixon,1969-04-01,62,10,1/20/1969
Nixon,1969-03-17,65,8,1/20/1969
Nixon,1969-02-25,59,6,1/20/1969
Nixon,1969-01-28,59,5,1/20/1969
Johnson,1969-01-06,49,37,11/23/1963
Johnson,1968-12-10,44,43,11/23/1963
Johnson,1968-11-14,43,44,11/23/1963
Johnson,1968-10-01,41,50,11/23/1963
Johnson,1968-08-12,34,52,11/23/1963
Johnson,1968-07-16,39,47,11/23/1963
Johnson,1968-07-01,39,47,11/23/1963
Johnson,1968-06-18,42,44,11/23/1963
Johnson,1968-05-28,40,45,11/23/1963
Johnson,1968-05-07,46,42,11/23/1963
Johnson,1968-04-09,50,37,11/23/1963
Johnson,1968-02-27,41,48,11/23/1963
Johnson,1968-02-06,40,46,11/23/1963
Johnson,1968-01-09,48,38,11/23/1963
Johnson,1967-12-12,44,40,11/23/1963
Johnson,1967-11-21,41,45,11/23/1963
Johnson,1967-11-01,40,47,11/23/1963
Johnson,1967-10-11,37,50,11/23/1963
Johnson,1967-09-19,37,47,11/23/1963
Johnson,1967-08-29,38,48,11/23/1963
Johnson,1967-08-08,39,47,11/23/1963
Johnson,1967-07-18,46,39,11/23/1963
Johnson,1967-06-27,50,35,11/23/1963
Johnson,1967-06-07,43,39,11/23/1963
Johnson,1967-05-16,41,39,11/23/1963
Johnson,1967-04-24,48,36,11/23/1963
Johnson,1967-04-04,45,38,11/23/1963
Johnson,1967-03-14,44,41,11/23/1963
Johnson,1967-02-21,44,42,11/23/1963
Johnson,1967-01-31,45,36,11/23/1963
Johnson,1967-01-12,46,37,11/23/1963
Johnson,1966-12-13,43,46,11/23/1963
Johnson,1966-11-15,48,35,11/23/1963
Johnson,1966-10-26,44,40,11/23/1963
Johnson,1966-10-06,44,41,11/23/1963
Johnson,1966-08-23,46,38,11/23/1963
Johnson,1966-08-03,51,38,11/23/1963
Johnson,1966-07-13,55,30,11/23/1963
Johnson,1966-06-21,48,38,11/23/1963
Johnson,1966-05-24,50,32,11/23/1963
Johnson,1966-05-10,46,33,11/23/1963
Johnson,1966-04-19,53,33,11/23/1963
Johnson,1966-03-30,57,27,11/23/1963
Johnson,1966-03-22,56,28,11/23/1963
Johnson,1966-02-15,55,34,11/23/1963
Johnson,1966-01-26,61,26,11/23/1963
Johnson,1966-01-05,59,23,11/23/1963
Johnson,1965-12-16,63,25,11/23/1963
Johnson,1965-11-16,62,22,11/23/1963
Johnson,1965-11-02,64,21,11/23/1963
Johnson,1965-10-13,65,21,11/23/1963
Johnson,1965-09-21,63,23,11/23/1963
Johnson,1965-09-01,63,24,11/23/1963
Johnson,1965-08-10,65,22,11/23/1963
Johnson,1965-07-21,65,19,11/23/1963
Johnson,1965-06-29,65,20,11/23/1963
Johnson,1965-06-09,68,18,11/23/1963
Johnson,1965-05-18,70,17,11/23/1963
Johnson,1965-04-28,63,22,11/23/1963
Johnson,1965-04-07,66,21,11/23/1963
Johnson,1965-03-16,69,20,11/23/1963
Johnson,1965-02-24,68,17,11/23/1963
Johnson,1965-02-02,70,14,11/23/1963
Johnson,1965-01-12,70,15,11/23/1963
Johnson,1964-11-25,68,18,11/23/1963
Johnson,1964-06-30,73,14,11/23/1963
Johnson,1964-06-16,74,13,11/23/1963
Johnson,1964-06-02,73,12,11/23/1963
Johnson,1964-05-20,73,13,11/23/1963
Johnson,1964-05-04,75,10,11/23/1963
Johnson,1964-04-29,74,10,11/23/1963
Johnson,1964-04-02,75,11,11/23/1963
Johnson,1964-03-17,77,8,11/23/1963
Johnson,1964-03-05,79,8,11/23/1963
Johnson,1964-02-11,73,8,11/23/1963
Johnson,1964-02-05,75,7,11/23/1963
Johnson,1964-01-07,76,5,11/23/1963
Johnson,1963-12-17,73,4,11/23/1963
Johnson,1963-12-10,77,2,11/23/1963
Kennedy,1963-11-13,58,30,1/20/1961
Kennedy,1963-10-09,58,28,1/20/1961
Kennedy,1963-09-10,56,29,1/20/1961
Kennedy,1963-08-20,62,25,1/20/1961
Kennedy,1963-07-23,60,27,1/20/1961
Kennedy,1963-05-28,63,24,1/20/1961
Kennedy,1963-05-06,64,23,1/20/1961
Kennedy,1963-05-02,63,24,1/20/1961
Kennedy,1963-04-09,65,21,1/20/1961
Kennedy,1963-03-13,66,19,1/20/1961
Kennedy,1963-02-12,70,17,1/20/1961
Kennedy,1963-01-16,73,14,1/20/1961
Kennedy,1962-12-18,75,13,1/20/1961
Kennedy,1962-11-21,72,13,1/20/1961
Kennedy,1962-10-24,60,24,1/20/1961
Kennedy,1962-09-25,62,22,1/20/1961
Kennedy,1962-08-28,67,19,1/20/1961
Kennedy,1962-07-31,65,22,1/20/1961
Kennedy,1962-07-03,68,19,1/20/1961
Kennedy,1962-05-29,70,18,1/20/1961
Kennedy,1962-05-01,73,16,1/20/1961
Kennedy,1962-04-04,77,12,1/20/1961
Kennedy,1962-03-06,79,11,1/20/1961
Kennedy,1962-02-13,77,11,1/20/1961
Kennedy,1962-01-16,78,9,1/20/1961
Kennedy,1961-12-05,76,10,1/20/1961
Kennedy,1961-11-15,79,8,1/20/1961
Kennedy,1961-10-24,76,12,1/20/1961
Kennedy,1961-09-19,78,10,1/20/1961
Kennedy,1961-08-29,75,11,1/20/1961
Kennedy,1961-07-25,74,11,1/20/1961
Kennedy,1961-06-21,71,13,1/20/1961
Kennedy,1961-06-02,73,11,1/20/1961
Kennedy,1961-05-15,74,10,1/20/1961
Kennedy,1961-05-09,77,8,1/20/1961
Kennedy,1961-05-03,83,5,1/20/1961
Kennedy,1961-04-04,78,6,1/20/1961
Kennedy,1961-03-15,72,7,1/20/1961
Kennedy,1961-02-15,72,6,1/20/1961
Eisenhower,1960-12-13,59,28,1/20/1953
Eisenhower,1960-12-06,68,31,1/20/1953
Eisenhower,1960-11-15,59,25,1/20/1953
Eisenhower,1960-10-23,57,31,1/20/1953
Eisenhower,1960-09-26,64,25,1/20/1953
Eisenhower,1960-09-14,58,28,1/20/1953
Eisenhower,1960-08-30,60,28,1/20/1953
Eisenhower,1960-08-09,63,24,1/20/1953
Eisenhower,1960-07-28,62,26,1/20/1953
Eisenhower,1960-07-14,49,33,1/20/1953
Eisenhower,1960-06-28,57,26,1/20/1953
Eisenhower,1960-06-14,60,23,1/20/1953
Eisenhower,1960-05-24,64,21,1/20/1953
Eisenhower,1960-04-26,61,21,1/20/1953
Eisenhower,1960-03-28,65,22,1/20/1953
Eisenhower,1960-03-07,63,22,1/20/1953
Eisenhower,1960-02-09,63,21,1/20/1953
Eisenhower,1960-01-11,66,17,1/20/1953
Eisenhower,1959-12-15,76,15,1/20/1953
Eisenhower,1959-12-08,66,18,1/20/1953
Eisenhower,1959-11-10,64,20,1/20/1953
Eisenhower,1959-10-14,66,19,1/20/1953
Eisenhower,1959-09-16,66,19,1/20/1953
Eisenhower,1959-07-28,60,26,1/20/1953
Eisenhower,1959-06-30,62,23,1/20/1953
Eisenhower,1959-06-03,63,20,1/20/1953
Eisenhower,1959-04-27,59,24,1/20/1953
Eisenhower,1959-03-31,62,22,1/20/1953
Eisenhower,1959-03-09,58,25,1/20/1953
Eisenhower,1959-02-09,58,25,1/20/1953
Eisenhower,1959-01-12,56,27,1/20/1953
Eisenhower,1958-12-08,56,32,1/20/1953
Eisenhower,1958-11-12,51,29,1/20/1953
Eisenhower,1958-10-13,56,26,1/20/1953
Eisenhower,1958-09-29,53,27,1/20/1953
Eisenhower,1958-09-15,56,29,1/20/1953
Eisenhower,1958-08-25,55,26,1/20/1953
Eisenhower,1958-08-04,57,26,1/20/1953
Eisenhower,1958-07-08,52,32,1/20/1953
Eisenhower,1958-05-26,53,31,1/20/1953
Eisenhower,1958-05-12,51,32,1/20/1953
Eisenhower,1958-04-14,54,30,1/20/1953
Eisenhower,1958-03-25,47,35,1/20/1953
Eisenhower,1958-03-04,50,32,1/20/1953
Eisenhower,1958-02-19,54,32,1/20/1953
Eisenhower,1958-01-22,57,27,1/20/1953
Eisenhower,1957-12-31,60,29,1/20/1953
Eisenhower,1957-11-12,57,27,1/20/1953
Eisenhower,1957-10-15,56,26,1/20/1953
Eisenhower,1957-09-24,57,27,1/20/1953
Eisenhower,1957-08-06,62,19,1/20/1953
Eisenhower,1957-07-23,64,22,1/20/1953
Eisenhower,1957-06-25,63,22,1/20/1953
Eisenhower,1957-06-11,63,22,1/20/1953
Eisenhower,1957-05-15,61,22,1/20/1953
Eisenhower,1957-04-30,62,22,1/20/1953
Eisenhower,1957-04-11,66,20,1/20/1953
Eisenhower,1957-03-20,65,19,1/20/1953
Eisenhower,1957-03-05,71,17,1/20/1953
Eisenhower,1957-02-12,72,15,1/20/1953
Eisenhower,1957-01-22,73,13,1/20/1953
Eisenhower,1956-12-19,77,11,1/20/1953
Eisenhower,1956-11-20,74,14,1/20/1953
Eisenhower,1956-08-01,67,19,1/20/1953
Eisenhower,1956-07-10,69,20,1/20/1953
Eisenhower,1956-06-13,72,18,1/20/1953
Eisenhower,1956-05-29,71,18,1/20/1953
Eisenhower,1956-05-08,69,16,1/20/1953
Eisenhower,1956-04-03,72,17,1/20/1953
Eisenhower,1956-03-06,72,17,1/20/1953
Eisenhower,1956-02-14,74,15,1/20/1953
Eisenhower,1956-01-24,76,13,1/20/1953
Eisenhower,1956-01-04,76,11,1/20/1953
Eisenhower,1955-12-06,74,12,1/20/1953
Eisenhower,1955-11-22,77,13,1/20/1953
Eisenhower,1955-09-13,70,16,1/20/1953
Eisenhower,1955-08-23,70,15,1/20/1953
Eisenhower,1955-08-02,75,11,1/20/1953
Eisenhower,1955-07-12,72,17,1/20/1953
Eisenhower,1955-06-22,67,15,1/20/1953
Eisenhower,1955-06-08,69,15,1/20/1953
Eisenhower,1955-05-17,67,16,1/20/1953
Eisenhower,1955-04-19,69,14,1/20/1953
Eisenhower,1955-03-22,64,22,1/20/1953
Eisenhower,1955-03-01,70,16,1/20/1953
Eisenhower,1955-02-15,72,15,1/20/1953
Eisenhower,1955-01-18,69,17,1/20/1953
Eisenhower,1955-01-05,69,17,1/20/1953
Eisenhower,1954-11-30,68,23,1/20/1953
Eisenhower,1954-11-16,57,23,1/20/1953
Eisenhower,1954-10-13,61,25,1/20/1953
Eisenhower,1954-09-21,65,21,1/20/1953
Eisenhower,1954-08-24,61,22,1/20/1953
Eisenhower,1954-08-03,67,18,1/20/1953
Eisenhower,1954-07-21,74,20,1/20/1953
Eisenhower,1954-06-30,64,21,1/20/1953
Eisenhower,1954-06-17,61,23,1/20/1953
Eisenhower,1954-05-26,61,23,1/20/1953
Eisenhower,1954-04-13,68,21,1/20/1953
Eisenhower,1954-04-03,60,22,1/20/1953
Eisenhower,1954-03-17,64,22,1/20/1953
Eisenhower,1954-02-23,66,21,1/20/1953
Eisenhower,1954-01-26,70,17,1/20/1953
Eisenhower,1954-01-07,70,18,1/20/1953
Eisenhower,1953-12-09,68,21,1/20/1953
Eisenhower,1953-11-05,61,25,1/20/1953
Eisenhower,1953-10-14,64,19,1/20/1953
Eisenhower,1953-09-17,60,20,1/20/1953
Eisenhower,1953-08-20,73,14,1/20/1953
Eisenhower,1953-07-23,72,12,1/20/1953
Eisenhower,1953-05-14,73,10,1/20/1953
Eisenhower,1953-04-24,73,10,1/20/1953
Eisenhower,1953-04-02,73,7,1/20/1953
Eisenhower,1953-02-20,66,7,1/20/1953
Eisenhower,1953-02-05,68,7,1/20/1953
Truman,1952-12-16,32,56,1/20/1945
Truman,1952-12-04,32,56,1/20/1945
Truman,1952-10-07,32,55,1/20/1945
Truman,1952-10-03,30,56,1/20/1945
Truman,1952-10-01,32,54,1/20/1945
Truman,1952-07-11,28,58,1/20/1945
Truman,1952-05-28,30,59,1/20/1945
Truman,1952-05-09,26,60,1/20/1945
Truman,1952-04-11,28,60,1/20/1945
Truman,1952-02-14,22,64,1/20/1945
Truman,1952-01-04,23,66,1/20/1945
Truman,1951-11-16,22,60,1/20/1945
Truman,1951-10-12,27,58,1/20/1945
Truman,1951-08-01,29,58,1/20/1945
Truman,1951-07-06,28,56,1/20/1945
Truman,1951-06-14,24,61,1/20/1945
Truman,1951-05-24,23,63,1/20/1945
Truman,1951-04-14,24,54,1/20/1945
Truman,1951-03-24,26,60,1/20/1945
Truman,1951-03-02,27,58,1/20/1945
Truman,1951-02-09,25,58,1/20/1945
Truman,1950-12-01,33,52,1/20/1945
Truman,1950-10-18,40,45,1/20/1945
Truman,1950-10-11,36,48,1/20/1945
Truman,1950-10-06,42,36,1/20/1945
Truman,1950-09-29,34,50,1/20/1945
Truman,1950-09-15,34,47,1/20/1945
Truman,1950-08-18,42,32,1/20/1945
Truman,1950-07-28,39,44,1/20/1945
Truman,1950-07-07,45,39,1/20/1945
Truman,1950-06-09,36,46,1/20/1945
Truman,1950-05-02,40,37,1/20/1945
Truman,1950-04-28,39,47,1/20/1945
Truman,1950-02-24,35,47,1/20/1945
Truman,1950-01-06,44,41,1/20/1945
Truman,1949-10-02,49,34,1/20/1945
Truman,1949-10-02,47,34,1/20/1945
Truman,1949-06-09,56,27,1/20/1945
Truman,1949-04-30,50,31,1/20/1945
Truman,1949-03-04,56,26,1/20/1945
Truman,1949-01-05,67,18,1/20/1945
Truman,1948-06-16,38,45,1/20/1945
Truman,1948-06-02,38,45,1/20/1945
Truman,1948-04-07,36,49,1/20/1945
Truman,1947-12-03,53,32,1/20/1945
Truman,1947-09-10,55,27,1/20/1945
Truman,1947-07-09,59,26,1/20/1945
Truman,1947-06-18,55,31,1/20/1945
Truman,1947-05-28,64,23,1/20/1945
Truman,1947-04-23,57,24,1/20/1945
Truman,1947-03-26,63,21,1/20/1945
Truman,1947-03-19,58,22,1/20/1945
Truman,1947-01-15,49,37,1/20/1945
Truman,1946-11-13,34,52,1/20/1945
Truman,1946-10-21,27,56,1/20/1945
Truman,1946-09-11,33,51,1/20/1945
Truman,1946-06-12,45,42,1/20/1945
Truman,1946-05-29,45,42,1/20/1945
Truman,1946-03-27,50,33,1/20/1945
Truman,1946-02-27,48,38,1/20/1945
Truman,1946-01-03,63,22,1/20/1945
Truman,1945-10-31,75,13,1/20/1945
Truman,1945-10-03,80,8,1/20/1945
Truman,1945-08-22,91,2,1/20/1945
Truman,1945-05-29,86,2,1/20/1945
Roosevelt,1943-12-15,65,23,1/20/1941
Roosevelt,1943-03-24,71,19,1/20/1941
Roosevelt,1943-01-27,75,16,1/20/1941
Roosevelt,1943-01-07,75,14,1/20/1941
Roosevelt,1942-11-17,72,18,1/20/1941
Roosevelt,1942-09-03,74,18,1/20/1941
Roosevelt,1942-08-13,74,16,1/20/1941
Roosevelt,1942-07-01,79,12,1/20/1941
Roosevelt,1942-06-09,77,15,1/20/1941
Roosevelt,1942-03-17,75,14,1/20/1941
Roosevelt,1942-03-17,74,15,1/20/1941
Roosevelt,1942-02-28,78,13,1/20/1941
Roosevelt,1942-01-23,83,10,1/20/1941
Roosevelt,1941-09-17,70,24,1/20/1941
Roosevelt,1941-09-09,70,23,1/20/1941
Roosevelt,1941-08-26,67,24,1/20/1941
Roosevelt,1941-08-19,65,26,1/20/1941
Roosevelt,1941-08-05,68,23,1/20/1941
Roosevelt,1941-07-29,65,25,1/20/1941
Roosevelt,1941-07-22,69,24,1/20/1941
